기준년도,학교명,본분교명,설립유형,전임교원 1인당 연구비(교내),전임교원 1인당 연구비(교외)
2013,국제사이버대학교,본교,사립,0.0,0.0
2013,극동대학교,본교,사립,1138.5,6695.7
2013,글로벌사이버대학교,본교,사립,0.0,0.0
2013,금강대학교,본교,사립,4464.3,36262.5
2013,김천대학교,본교,사립,0.0,626.0
2013,꽃동네대학교,본교,사립,1375.0,20.8
2013,나사렛대학교,본교,사립,2995.5,3541.6
2013,남부대학교,본교,사립,317.7,8660.2
2013,남서울대학교,본교,사립,2997.0,9310.0
2013,단국대학교,본교,사립,6257.5,49101.2
2013,대구가톨릭대학교,본교,사립,1930.0,19891.7
2013,대구대학교,본교,사립,4116.2,19353.4
2013,대구사이버대학교,본교,사립,57.7,576.9
2013,대구예술대학교,본교,사립,0.0,392.2
2013,대구외국어대학교,본교,사립,0.0,0.0
2013,대구한의대학교,본교,사립,1453.4,26231.3
2013,대신대학교,본교,사립,0.0,0.0
2013,대전가톨릭대학교,본교,사립,358.3,0.0
2013,대전대학교,본교,사립,1162.3,24668.0
2013,대전신학대학교,본교,사립,763.6,0.0
2013,대진대학교,본교,사립,1485.6,14889.6
2013,덕성여자대학교,본교,사립,5826.5,19916.9
2013,동국대학교,본교,사립,8849.9,75314.0
2013,동덕여자대학교,본교,사립,1591.8,7769.3
2013,동명대학교,본교,사립,1116.1,15888.2
2013,동서대학교,본교,사립,986.8,8461.3
2013,동신대학교,본교,사립,1199.2,10633.0
2013,동아대학교,본교,사립,2829.6,31207.1
2013,동양대학교,본교,사립,1283.7,11279.7
2013,동의대학교,본교,사립,2883.5,26743.4
2013,디지털서울문화예술대학교,본교,사립,185.2,0.0
2013,루터대학교,본교,사립,0.0,0.0
2013,명지대학교,본교,사립,3710.5,134358.9
2013,목원대학교,본교,사립,1308.0,5132.1
2013,목포가톨릭대학교,본교,사립,666.7,0.0
2013,배재대학교,본교,사립,423.2,11512.5
2013,백석대학교,본교,사립,1012.7,3955.9
2013,부산가톨릭대학교,본교,사립,1301.5,7743.2
2013,부산디지털대학교,본교,사립,0.0,0.0
2013,부산외국어대학교,본교,사립,2814.0,9674.4
2013,부산장신대학교,본교,사립,1750.0,393.8
2013,사이버한국외국어대학교,본교,사립,137.9,0.0
2013,삼육대학교,본교,사립,2863.2,16259.3
2013,상명대학교,본교,사립,2152.0,43750.6
2013,상지대학교,본교,사립,1461.5,20856.9
2013,서강대학교,본교,사립,6820.4,142806.6
2013,서경대학교,본교,사립,1540.5,9618.3
2013,서남대학교,본교,사립,0.0,5398.0
2013,서울기독대학교,본교,사립,2062.5,262.5
2013,서울디지털대학교,본교,사립,1573.5,925.9
2013,서울사이버대학교,본교,사립,0.0,763.6
2013,서울신학대학교,본교,사립,540.8,3018.5
2013,서울여자대학교,본교,사립,5867.1,22972.9
2013,서울장신대학교,본교,사립,1156.8,2358.8
2013,서울한영대학교,본교,사립,0.0,5049.7
2013,서원대학교,본교,사립,1991.1,8199.1
2013,선문대학교,본교,사립,437.1,17241.7
2013,성결대학교,본교,사립,1383.9,5226.3
2013,성공회대학교,본교,사립,831.7,29929.6
2013,성균관대학교,본교,사립,19971.0,160428.4
2013,성신여자대학교,본교,사립,6075.7,29132.0
2013,세명대학교,본교,사립,3027.6,19496.0
2013,세종대학교,본교,사립,3296.6,85958.5
2013,세종사이버대학교,본교,사립,0.0,3925.6
2013,세한대학교,본교,사립,309.7,835.8
2013,송원대학교,본교,사립,0.0,25704.3
2013,수원가톨릭대학교,본교,사립,1153.8,0.0
2013,수원대학교,본교,사립,3113.2,25032.6
2013,숙명여자대학교,본교,사립,8865.9,29820.0
2013,순복음총회신학교,본교,사립,0.0,0.0
2013,순천향대학교,본교,사립,2459.6,20847.4
2013,숭실대학교,본교,사립,4508.8,58614.2
2013,숭실사이버대학교,본교,사립,0.0,4809.2
2013,신경대학교,본교,사립,0.0,11509.8
2013,신라대학교,본교,사립,2331.9,8753.4
2013,신한대학교,본교,사립,125.0,700.0
2013,아세아연합신학대학교,본교,사립,965.5,441.4
2013,아주대학교,본교,사립,5587.4,97967.4
2013,안양대학교,본교,사립,350.6,20094.7
2013,연세대학교,본교,사립,7467.9,165766.1
2013,열린사이버대학교,본교,사립,0.0,515.0
2013,영남대학교,본교,사립,8741.6,47875.4
2013,영남신학대학교,본교,사립,2639.3,902.5
2013,영동대학교,본교,사립,45.5,8262.0
2013,영산대학교,본교,사립,1560.7,3820.5
2013,영산선학대학교,본교,사립,533.3,0.0
2013,예수대학교,본교,사립,2755.0,43833.3
2013,예원예술대학교,본교,사립,0.0,235.3
2013,용인대학교,본교,사립,495.6,9903.0
2013,우석대학교,본교,사립,977.4,26214.8
2013,우송대학교,본교,사립,91.9,3997.2
2013,울산대학교,본교,사립,11761.0,81363.3
2013,원광대학교,본교,사립,4877.0,45135.4
2013,원광디지털대학교,본교,사립,0.0,1449.6
2013,위덕대학교,본교,사립,196.9,9185.0
2013,을지대학교,본교,사립,1347.2,3559.0
2013,이화여자대학교,본교,사립,10179.1,89477.2
2013,인제대학교,본교,사립,5203.3,37682.6
2013,인천가톨릭대학교,본교,사립,736.8,0.0
2013,인하대학교,본교,사립,3667.2,90147.7
2013,장로회신학대학교,본교,사립,3600.0,3137.2
2013,전주대학교,본교,사립,13.4,31109.4
2013,제주국제대학교,본교,사립,93.1,8802.3
2013,조선대학교,본교,사립,7957.2,35143.9
2013,중부대학교,본교,사립,0.0,4411.3
2013,중앙대학교,본교,사립,10522.1,78714.1
2013,중앙승가대학교,본교,사립,0.0,0.0
2013,중원대학교,본교,사립,0.0,13110.8
2013,차의과학대학교,본교,사립,583.6,32144.4
2013,창신대학교,본교,사립,0.0,2537.8
2013,청운대학교,본교,사립,2250.0,24394.0
2013,청주대학교,본교,사립,4686.1,15360.0
2013,초당대학교,본교,사립,1028.5,8941.5
2013,총신대학교,본교,사립,1206.3,2073.9
2013,추계예술대학교,본교,사립,408.2,293.9
2013,침례신학대학교,본교,사립,4823.5,1189.4
2013,칼빈대학교,본교,사립,0.0,0.0
2013,평택대학교,본교,사립,575.5,10305.2
2013,포항공과대학교,본교,사립,34103.9,577264.8
2013,한국국제대학교,본교,사립,229.0,17796.0
2013,한국기술교육대학교,본교,사립,11452.2,140694.2
2013,한국산업기술대학교,본교,사립,4529.7,117136.1
2013,한국성서대학교,본교,사립,521.7,398.7
2013,한국외국어대학교,본교,사립,6874.4,22167.7
2013,한국항공대학교,본교,사립,4182.4,134712.0
2013,한남대학교,본교,사립,3929.5,33089.5
2013,한동대학교,본교,사립,4265.9,41150.1
2013,한라대학교,본교,사립,386.8,7673.9
2013,한려대학교,본교,사립,0.0,0.0
2013,한림대학교,본교,사립,4422.6,28972.4
2013,한서대학교,본교,사립,1581.7,21331.7
2013,한성대학교,본교,사립,6508.9,13082.6
2013,한세대학교,본교,사립,554.8,6487.9
2013,한신대학교,본교,사립,1094.4,11045.0
2013,한양대학교,본교,사립,13753.5,127034.8
2013,한양사이버대학교,본교,사립,3369.9,3461.0
2013,한일장신대학교,본교,사립,616.0,4356.9
2013,한중대학교,본교,사립,0.0,0.0
2013,협성대학교,본교,사립,1770.1,859.6
2013,호남대학교,본교,사립,662.1,10275.2
2013,호남신학대학교,본교,사립,2440.3,556.8
2013,호서대학교,본교,사립,15662.7,34188.0
2013,호원대학교,본교,사립,2422.9,8900.8
2013,홍익대학교,본교,사립,7472.8,24618.3
2013,화신사이버대학교,본교,사립,0.0,0.0
2014,가야대학교(김해),본교,사립,1316.3,155.9
2014,가천대학교,본교,사립,2608.2,31588.2
2014,가톨릭관동대학교,본교,사립,2436.8,19693.0
2014,가톨릭대학교,본교,사립,4278.7,43243.4
2014,감리교신학대학교,본교,사립,0.0,735.7
2014,강남대학교,본교,사립,935.4,4339.9
2014,강서대학교,본교,사립,705.9,137.3
2014,건국대학교,본교,사립,8125.4,79974.8
2014,건양대학교,본교,사립,113.8,12174.6
2014,건양사이버대학교,본교,사립,0.0,0.0
2014,경기대학교,본교,사립,2620.8,28333.4
2014,경남대학교,본교,사립,1016.3,29196.2
2014,경동대학교,본교,사립,1085.1,2566.8
2014,경성대학교,본교,사립,2666.6,15220.5
2014,경운대학교,본교,사립,1118.2,7845.4
2014,경일대학교,본교,사립,915.3,12375.2
2014,경주대학교,본교,사립,575.9,1761.1
2014,경희대학교,본교,사립,6461.4,89844.2
2014,경희사이버대학교,본교,사립,1870.4,4857.7
2014,계명대학교,본교,사립,2804.8,20143.6
2014,고려대학교,본교,사립,9988.3,151463.2
2014,고려사이버대학교,본교,사립,0.0,1279.1
2014,고신대학교,본교,사립,1076.2,4913.9
2014,광신대학교,본교,사립,500.3,0.0
2014,광운대학교,본교,사립,5645.1,78898.7
2014,광주가톨릭대학교,본교,사립,0.0,0.0
2014,광주대학교,본교,사립,521.5,5144.3
2014,광주여자대학교,본교,사립,1342.9,7647.0
2014,국민대학교,본교,사립,6788.7,54816.8
2014,국제사이버대학교,본교,사립,0.0,0.0
2014,극동대학교,본교,사립,493.4,6723.7
2014,글로벌사이버대학교,본교,사립,0.0,0.0
2014,금강대학교,본교,사립,4285.7,36425.6
2014,김천대학교,본교,사립,445.4,3471.6
2014,꽃동네대학교,본교,사립,1863.6,227.3
2014,나사렛대학교,본교,사립,3537.6,1620.2
2014,남부대학교,본교,사립,226.8,12993.6
2014,남서울대학교,본교,사립,3193.4,14385.3
2014,단국대학교,본교,사립,6369.0,47823.9
2014,대구가톨릭대학교,본교,사립,1557.6,19682.7
2014,대구대학교,본교,사립,3357.2,16339.2
2014,대구사이버대학교,본교,사립,0.0,1525.9
2014,대구예술대학교,본교,사립,0.0,840.8
2014,대구외국어대학교,본교,사립,0.0,0.0
2014,대구한의대학교,본교,사립,2060.0,21310.3
2014,대신대학교,본교,사립,0.0,0.0
2014,대전가톨릭대학교,본교,사립,590.9,0.0
2014,대전대학교,본교,사립,1453.6,26475.3
2014,대전신학대학교,본교,사립,800.0,0.0
2014,대진대학교,본교,사립,1045.7,16885.2
2014,덕성여자대학교,본교,사립,5093.8,23628.4
2014,동국대학교,본교,사립,5146.3,68599.5
2014,동덕여자대학교,본교,사립,1556.0,6002.2
2014,동명대학교,본교,사립,1003.4,16205.7
2014,동서대학교,본교,사립,728.3,7664.6
2014,동신대학교,본교,사립,4410.9,27346.7
2014,동아대학교,본교,사립,2616.8,32736.9
2014,동양대학교,본교,사립,1043.5,12006.8
2014,동의대학교,본교,사립,2392.9,23735.6
2014,디지털서울문화예술대학교,본교,사립,333.3,0.0
2014,루터대학교,본교,사립,0.0,886.4
2014,명지대학교,본교,사립,1998.7,119918.2
2014,목원대학교,본교,사립,945.3,8615.2
2014,목포가톨릭대학교,본교,사립,666.7,0.0
2014,배재대학교,본교,사립,221.7,11241.9
2014,백석대학교,본교,사립,1412.4,1928.5
2014,부산가톨릭대학교,본교,사립,1248.2,5926.8
2014,부산디지털대학교,본교,사립,0.0,0.0
2014,부산외국어대학교,본교,사립,1922.2,9587.1
2014,부산장신대학교,본교,사립,1750.0,2125.0
2014,사이버한국외국어대학교,본교,사립,0.0,0.0
2014,삼육대학교,본교,사립,1466.0,14148.5
2014,상명대학교,본교,사립,1762.5,38411.7
2014,상지대학교,본교,사립,1351.1,19276.2
2014,서강대학교,본교,사립,7605.7,115768.6
2014,서경대학교,본교,사립,1196.6,8154.8
2014,서남대학교,본교,사립,0.0,3856.6
2014,서울기독대학교,본교,사립,0.0,1363.0
2014,서울디지털대학교,본교,사립,2254.5,2397.6
2014,서울사이버대학교,본교,사립,0.0,3905.8
2014,서울신학대학교,본교,사립,2021.9,1511.7
2014,서울여자대학교,본교,사립,3356.9,24378.3
2014,서울장신대학교,본교,사립,2723.0,1377.7
2014,서울한영대학교,본교,사립,46.5,2742.6
2014,서원대학교,본교,사립,1262.8,7955.5
2014,선문대학교,본교,사립,1440.2,19268.1
2014,성결대학교,본교,사립,1176.6,5740.9
2014,성공회대학교,본교,사립,0.0,21011.1
2014,성균관대학교,본교,사립,21259.6,162751.7
2014,성신여자대학교,본교,사립,4320.0,23139.8
2014,세명대학교,본교,사립,2888.8,14498.4
2014,세종대학교,본교,사립,4943.0,93596.2
2014,세종사이버대학교,본교,사립,0.0,3508.4
2014,세한대학교,본교,사립,461.7,0.0
2014,송원대학교,본교,사립,0.0,1070.5
2014,수원가톨릭대학교,본교,사립,2000.0,0.0
2014,수원대학교,본교,사립,2664.2,24538.5
2014,숙명여자대학교,본교,사립,6123.6,31923.2
2014,순복음총회신학교,본교,사립,0.0,0.0
2014,순천향대학교,본교,사립,1807.1,22785.1
2014,숭실대학교,본교,사립,6302.4,59997.3
2014,숭실사이버대학교,본교,사립,0.0,8695.5
2014,신경대학교,본교,사립,0.0,4718.8
2014,신라대학교,본교,사립,1827.6,9268.0
2014,신한대학교,본교,사립,2462.8,2552.0
2014,아세아연합신학대학교,본교,사립,746.0,317.5
2014,아주대학교,본교,사립,8516.7,110341.9
2014,안양대학교,본교,사립,534.8,16920.0
2014,연세대학교,본교,사립,8393.5,153796.3
2014,열린사이버대학교,본교,사립,0.0,0.0
2014,영남대학교,본교,사립,8753.6,54627.9
2014,영남신학대학교,본교,사립,2158.0,1196.4
2014,영동대학교,본교,사립,650.3,9192.0
2014,영산대학교,본교,사립,1523.6,3653.9
2014,영산선학대학교,본교,사립,1571.4,0.0
2014,예수대학교,본교,사립,3412.5,18995.8
2014,예원예술대학교,본교,사립,518.5,351.9
2014,용인대학교,본교,사립,526.1,8052.8
2014,우석대학교,본교,사립,1070.8,26716.4
2014,우송대학교,본교,사립,89.3,3408.6
2014,울산대학교,본교,사립,17129.3,85073.8
2014,원광대학교,본교,사립,4294.3,48560.8
2014,원광디지털대학교,본교,사립,0.0,792.3
2014,위덕대학교,본교,사립,263.6,8166.0
2014,을지대학교,본교,사립,1342.7,6354.0
2014,이화여자대학교,본교,사립,11698.5,86412.7
2014,인제대학교,본교,사립,1946.1,39611.2
2014,인천가톨릭대학교,본교,사립,555.6,0.0
2014,인하대학교,본교,사립,5237.6,83585.2
2014,장로회신학대학교,본교,사립,3911.4,3537.2
2014,전주대학교,본교,사립,3031.5,47627.1
2014,제주국제대학교,본교,사립,53.8,9874.6
2014,조선대학교,본교,사립,7431.5,48533.0
2014,중부대학교,본교,사립,0.0,5040.2
2014,중앙대학교,본교,사립,10584.1,75907.3
2014,중앙승가대학교,본교,사립,0.0,0.0
2014,중원대학교,본교,사립,616.4,14608.4
2014,차의과학대학교,본교,사립,448.0,32716.7
2014,창신대학교,본교,사립,0.0,1699.4
2014,청운대학교,본교,사립,1655.4,33279.7
2014,청주대학교,본교,사립,4974.9,13167.2
2014,초당대학교,본교,사립,1472.7,13644.4
2014,총신대학교,본교,사립,1056.9,2394.7
2014,추계예술대학교,본교,사립,703.0,0.0
2014,침례신학대학교,본교,사립,2660.4,193.4
2014,칼빈대학교,본교,사립,0.0,0.0
2014,평택대학교,본교,사립,654.9,11703.1
2014,포항공과대학교,본교,사립,24676.9,469375.1
2014,한국국제대학교,본교,사립,1323.7,12593.0
2014,한국기술교육대학교,본교,사립,11012.1,132970.4
2014,한국산업기술대학교,본교,사립,2785.5,114369.1
2014,한국성서대학교,본교,사립,1000.0,2029.5
2014,한국외국어대학교,본교,사립,7035.5,27739.6
2014,한국항공대학교,본교,사립,3623.4,137215.4
2014,한남대학교,본교,사립,3086.7,38127.7
2014,한동대학교,본교,사립,2047.4,33144.5
2014,한라대학교,본교,사립,301.5,5396.3
2014,한려대학교,본교,사립,0.0,0.0
2014,한림대학교,본교,사립,4663.9,30157.1
2014,한서대학교,본교,사립,1540.5,20969.1
2014,한성대학교,본교,사립,6897.4,13386.4
2014,한세대학교,본교,사립,818.2,5912.2
2014,한신대학교,본교,사립,1431.9,8534.3
2014,한양대학교,본교,사립,11323.2,135791.8
2014,한양사이버대학교,본교,사립,6242.9,5882.1
2014,한일장신대학교,본교,사립,456.5,7631.4
2014,한중대학교,본교,사립,0.0,0.0
2014,협성대학교,본교,사립,1899.7,8627.7
2014,호남대학교,본교,사립,258.6,10422.4
2014,호남신학대학교,본교,사립,2635.3,1537.5
2014,호서대학교,본교,사립,2895.8,34424.5
2014,호원대학교,본교,사립,1892.9,8514.0
2014,홍익대학교,본교,사립,7342.3,25637.3
2014,화신사이버대학교,본교,사립,0.0,0.0
2015,가야대학교(김해),본교,사립,215.1,64.5
2015,가천대학교,본교,사립,2226.7,33250.4
2015,가톨릭관동대학교,본교,사립,601.9,22262.0
2015,가톨릭대학교,본교,사립,4178.9,53534.1
2015,감리교신학대학교,본교,사립,0.0,0.0
2015,강남대학교,본교,사립,997.3,7262.2
2015,강서대학교,본교,사립,679.3,576.9
2015,건국대학교,본교,사립,6888.3,80780.3
2015,건양대학교,본교,사립,104.4,25575.9
2015,건양사이버대학교,본교,사립,0.0,714.3
2015,경기대학교,본교,사립,2718.0,31074.5
2015,경남대학교,본교,사립,884.8,25003.4
2015,경동대학교,본교,사립,977.6,3116.5
2015,경성대학교,본교,사립,522.2,16672.1
2015,경운대학교,본교,사립,1233.2,6786.8
2015,경일대학교,본교,사립,1207.5,13853.6
2015,경주대학교,본교,사립,454.6,1416.7
2015,경희대학교,본교,사립,6903.7,86831.4
2015,경희사이버대학교,본교,사립,0.0,4179.8
2015,계명대학교,본교,사립,1834.6,25606.8
2015,고려대학교,본교,사립,12400.9,168338.2
2015,고려사이버대학교,본교,사립,0.0,2271.6
2015,고신대학교,본교,사립,723.1,6871.6
2015,광신대학교,본교,사립,360.0,0.0
2015,광운대학교,본교,사립,4970.3,72119.5
2015,광주가톨릭대학교,본교,사립,0.0,0.0
2015,광주대학교,본교,사립,1172.2,8593.7
2015,광주여자대학교,본교,사립,2297.8,9006.0
2015,국민대학교,본교,사립,8491.4,60672.7
2015,국제사이버대학교,본교,사립,0.0,0.0
2015,극동대학교,본교,사립,1193.0,5279.4
2015,글로벌사이버대학교,본교,사립,0.0,0.0
2015,금강대학교,본교,사립,4642.9,34816.4
2015,김천대학교,본교,사립,1486.6,2100.2
2015,꽃동네대학교,본교,사립,3000.0,1100.6
2015,나사렛대학교,본교,사립,1667.7,3075.3
2015,남부대학교,본교,사립,696.0,10708.9
2015,남서울대학교,본교,사립,3166.6,13857.1
2015,단국대학교,본교,사립,5429.3,59612.5
2015,대구가톨릭대학교,본교,사립,537.8,23080.5
2015,대구대학교,본교,사립,3383.1,21500.2
2015,대구사이버대학교,본교,사립,0.0,0.0
2015,대구예술대학교,본교,사립,0.0,0.0
2015,대구외국어대학교,본교,사립,0.0,0.0
2015,대구한의대학교,본교,사립,1548.5,26278.2
2015,대신대학교,본교,사립,0.0,0.0
2015,대전가톨릭대학교,본교,사립,108.3,0.0
2015,대전대학교,본교,사립,1339.7,30194.2
2015,대전신학대학교,본교,사립,750.0,0.0
2015,대진대학교,본교,사립,1083.3,12367.6
2015,덕성여자대학교,본교,사립,6647.9,23021.4
2015,동국대학교,본교,사립,3085.8,72972.1
2015,동덕여자대학교,본교,사립,1470.6,8082.5
2015,동명대학교,본교,사립,1054.8,16510.3
2015,동서대학교,본교,사립,1344.8,6237.7
2015,동신대학교,본교,사립,4075.9,29985.1
2015,동아대학교,본교,사립,1969.2,26465.5
2015,동양대학교,본교,사립,1045.5,12918.1
2015,동의대학교,본교,사립,1749.2,28623.8
2015,디지털서울문화예술대학교,본교,사립,400.0,0.0
2015,루터대학교,본교,사립,0.0,0.0
2015,명지대학교,본교,사립,2878.7,105091.3
2015,목원대학교,본교,사립,1514.2,7169.0
2015,목포가톨릭대학교,본교,사립,1000.0,0.0
2015,배재대학교,본교,사립,218.1,13819.8
2015,백석대학교,본교,사립,1055.8,3618.8
2015,부산가톨릭대학교,본교,사립,1276.6,7560.4
2015,부산디지털대학교,본교,사립,6180.8,16707.2
2015,부산외국어대학교,본교,사립,2658.1,16189.4
2015,부산장신대학교,본교,사립,1913.0,1794.6
2015,사이버한국외국어대학교,본교,사립,0.0,317.2
2015,삼육대학교,본교,사립,443.3,11813.2
2015,상명대학교,본교,사립,1695.8,58470.0
2015,상지대학교,본교,사립,0.0,16065.4
2015,서강대학교,본교,사립,5074.7,130119.2
2015,서경대학교,본교,사립,873.9,10540.9
2015,서남대학교,본교,사립,160.5,3623.1
2015,서울기독대학교,본교,사립,0.0,625.0
2015,서울디지털대학교,본교,사립,2735.8,2414.6
2015,서울사이버대학교,본교,사립,0.0,3035.0
2015,서울신학대학교,본교,사립,2494.9,1019.9
2015,서울여자대학교,본교,사립,3365.8,22567.2
2015,서울장신대학교,본교,사립,1391.9,1296.9
2015,서울한영대학교,본교,사립,237.2,730.1
2015,서원대학교,본교,사립,2484.8,13041.1
2015,선문대학교,본교,사립,389.5,19002.1
2015,성결대학교,본교,사립,1420.7,6622.8
2015,성공회대학교,본교,사립,79.8,24365.3
2015,성균관대학교,본교,사립,23327.1,178404.3
2015,성신여자대학교,본교,사립,4768.1,23552.7
2015,세명대학교,본교,사립,2996.4,16969.3
2015,세종대학교,본교,사립,4940.0,109434.6
2015,세종사이버대학교,본교,사립,0.0,9485.4
2015,세한대학교,본교,사립,1050.7,355.4
2015,송원대학교,본교,사립,849.2,1112.7
2015,수원가톨릭대학교,본교,사립,1000.0,0.0
2015,수원대학교,본교,사립,6977.2,35741.3
2015,숙명여자대학교,본교,사립,5796.8,34191.4
2015,순복음총회신학교,본교,사립,0.0,0.0
2015,순천향대학교,본교,사립,3531.3,37399.2
2015,숭실대학교,본교,사립,7197.0,56425.1
2015,숭실사이버대학교,본교,사립,0.0,11429.4
2015,신경대학교,본교,사립,0.0,9183.0
2015,신라대학교,본교,사립,2192.9,11244.8
2015,신한대학교,본교,사립,0.0,4272.3
2015,아세아연합신학대학교,본교,사립,1254.2,166.7
2015,아주대학교,본교,사립,9432.4,105886.8
2015,안양대학교,본교,사립,585.8,36681.4
2015,연세대학교,본교,사립,9349.3,166545.7
2015,영남대학교,본교,사립,9637.8,60216.8
2015,영남신학대학교,본교,사립,2600.0,610.6
2015,영산대학교,본교,사립,388.9,4563.6
2015,영산선학대학교,본교,사립,1500.0,0.0
2015,예수대학교,본교,사립,1766.7,24576.3
2015,예원예술대학교,본교,사립,464.3,0.0
2015,용인대학교,본교,사립,536.8,7854.4
2015,우석대학교,본교,사립,1273.0,25691.9
2015,우송대학교,본교,사립,265.3,2194.2
2015,울산대학교,본교,사립,10048.3,86922.6
2015,원광대학교,본교,사립,4307.9,50646.8
2015,원광디지털대학교,본교,사립,0.0,0.0
2015,위덕대학교,본교,사립,261.5,3490.1
2015,유원대학교,본교,사립,1325.6,6683.0
2015,을지대학교,본교,사립,1382.8,14244.4
2015,이화여자대학교,본교,사립,14824.3,101647.9
2015,인제대학교,본교,사립,2710.0,59437.0
2015,인천가톨릭대학교,본교,사립,700.0,0.0
2015,인하대학교,본교,사립,6287.4,85635.1
2015,장로회신학대학교,본교,사립,4891.0,3221.2
2015,전주대학교,본교,사립,3649.6,37019.7
2015,제주국제대학교,본교,사립,558.5,9158.4
2015,조선대학교,본교,사립,7179.0,51939.2
2015,중부대학교,본교,사립,388.0,7688.0
2015,중앙대학교,본교,사립,9329.1,82630.8
2015,중앙승가대학교,본교,사립,0.0,0.0
2015,중원대학교,본교,사립,654.8,11388.4
2015,차의과학대학교,본교,사립,1410.9,30359.0
2015,창신대학교,본교,사립,397.5,18908.3
2015,청운대학교,본교,사립,1580.8,43209.6
2015,청주대학교,본교,사립,4270.0,13510.6
2015,초당대학교,본교,사립,1013.9,28998.7
2015,총신대학교,본교,사립,1069.8,1260.3
2015,추계예술대학교,본교,사립,1020.4,3673.5
2015,침례신학대학교,본교,사립,2576.2,870.2
2015,칼빈대학교,본교,사립,0.0,0.0
2015,평택대학교,본교,사립,673.3,6838.5
2015,포항공과대학교,본교,사립,14004.6,465906.5
2015,한국국제대학교,본교,사립,1270.4,16746.2
2015,한국기술교육대학교,본교,사립,11265.2,166185.4
2015,한국산업기술대학교,본교,사립,4036.9,104208.1
2015,한국성서대학교,본교,사립,911.1,4750.5
2015,한국열린사이버대학교,본교,사립,0.0,1675.0
2015,한국외국어대학교,본교,사립,7891.7,30049.4
2015,한국항공대학교,본교,사립,2539.5,149531.0
2015,한남대학교,본교,사립,3125.0,41621.6
2015,한동대학교,본교,사립,1784.7,36607.9
2015,한라대학교,본교,사립,1048.1,6041.7
2015,한려대학교,본교,사립,0.0,795.2
2015,한림대학교,본교,사립,3760.3,34264.5
2015,한서대학교,본교,사립,1518.4,31401.5
2015,한성대학교,본교,사립,6010.2,15030.8
2015,한세대학교,본교,사립,732.8,3748.7
2015,한신대학교,본교,사립,960.2,11059.3
2015,한양대학교,본교,사립,12440.4,147063.4
2015,한양사이버대학교,본교,사립,3492.7,5611.2
2015,한일장신대학교,본교,사립,462.9,7019.7
2015,한중대학교,본교,사립,0.0,135.3
2015,협성대학교,본교,사립,1017.3,9105.6
2015,호남대학교,본교,사립,1217.6,13384.6
2015,호남신학대학교,본교,사립,3006.6,1157.9
2015,호서대학교,본교,사립,1468.6,33000.1
2015,호원대학교,본교,사립,2175.7,9500.2
2015,홍익대학교,본교,사립,8820.2,24957.8
2015,화신사이버대학교,본교,사립,545.5,0.0
2016,가야대학교(김해),본교,사립,1115.8,105.3
2016,가천대학교,본교,사립,909.2,39484.4
2016,가톨릭관동대학교,본교,사립,1880.7,17545.8
2016,가톨릭대학교,본교,사립,3167.3,36481.7
2016,감리교신학대학교,본교,사립,0.0,1346.2
2016,강남대학교,본교,사립,1229.7,8001.1
2016,강서대학교,본교,사립,540.0,864.0
2016,건국대학교,본교,사립,8633.3,89459.0
2016,건양대학교,본교,사립,13.4,16306.1
2016,건양사이버대학교,본교,사립,0.0,425.0
2016,경기대학교,본교,사립,2156.9,31069.8
2016,경남대학교,본교,사립,1248.6,24254.0
2016,경동대학교,본교,사립,1326.0,2267.3
2016,경성대학교,본교,사립,1154.2,19412.3
2016,경운대학교,본교,사립,1126.4,7921.2
2016,경일대학교,본교,사립,1037.8,17100.9
2016,경주대학교,본교,사립,531.2,7196.2
2016,경희대학교,본교,사립,11181.7,86312.6
2016,경희사이버대학교,본교,사립,0.0,578.5
2016,계명대학교,본교,사립,2761.5,31515.2
2016,고려대학교,본교,사립,13852.4,184387.3
2016,고려사이버대학교,본교,사립,0.0,1030.2
2016,고신대학교,본교,사립,1237.4,14316.7
2016,광신대학교,본교,사립,230.6,0.0
2016,광운대학교,본교,사립,5571.9,69914.2
2016,광주가톨릭대학교,본교,사립,0.0,0.0
2016,광주대학교,본교,사립,1328.9,7536.4
2016,광주여자대학교,본교,사립,1462.9,11301.8
2016,국민대학교,본교,사립,8522.8,60823.4
2016,국제사이버대학교,본교,사립,0.0,0.0
2016,극동대학교,본교,사립,1190.5,7819.5
2016,글로벌사이버대학교,본교,사립,0.0,0.0
2016,금강대학교,본교,사립,4000.0,34533.2
2016,김천대학교,본교,사립,1226.8,1870.4
2016,꽃동네대학교,본교,사립,7032.7,23051.5
2016,나사렛대학교,본교,사립,1326.8,334.8
2016,남부대학교,본교,사립,1006.4,8468.5
2016,남서울대학교,본교,사립,2214.9,9152.0
2016,단국대학교,본교,사립,4889.8,48608.0
2016,대구가톨릭대학교,본교,사립,93.0,31855.2
2016,대구대학교,본교,사립,3296.9,20145.2
2016,대구사이버대학교,본교,사립,0.0,2143.7
2016,대구예술대학교,본교,사립,0.0,0.0
2016,대구외국어대학교,본교,사립,0.0,0.0
2016,대구한의대학교,본교,사립,1307.3,26611.7
2016,대신대학교,본교,사립,0.0,0.0
2016,대전가톨릭대학교,본교,사립,472.7,0.0
2016,대전대학교,본교,사립,1403.0,36892.3
2016,대전신학대학교,본교,사립,0.0,0.0
2016,대진대학교,본교,사립,1619.2,13723.2
