reference_year,survey_round,school_code,campus_type,university_name,field_category,school_type,region_name,founding_type,source_file_name,교원확보율(전임교원)(편제정원),교원확보율(전임교원)(재학생),교원확보율(겸임포함)(편제정원),교원확보율(겸임포함)(재학생),교원확보율(초빙포함)(편제정원),교원확보율(초빙포함)(재학생),겸임교원확보율(편제정원),겸임교원확보율(재학생),겸임교원확보율(편제정원_최종),겸임교원확보율(재학생_최종)
2021,202101,53003000,1,가톨릭대학교,총계,대학,경기,사립,2021년교원확보율.xlsx,202.03,206.56,204.9,209.5,205.57,210.19,2.87,2.94,0.861,0.882
2021,202101,53004000,1,감리교신학대학교,공학,대학,서울,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53004000,1,감리교신학대학교,소계,대학,서울,사립,2021년교원확보율.xlsx,36.11,35.62,36.11,38.36,36.11,38.36,0.0,2.74,0.0,0.822
2021,202101,53004000,1,감리교신학대학교,예체능,대학,서울,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53004000,1,감리교신학대학교,의학,대학,서울,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53004000,1,감리교신학대학교,인문사회,대학,서울,사립,2021년교원확보율.xlsx,36.11,35.62,36.11,38.36,36.11,38.36,0.0,2.74,0.0,0.822
2021,202101,53004000,1,감리교신학대학교,자연과학,대학,서울,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53004000,1,감리교신학대학교,총계,대학,서울,사립,2021년교원확보율.xlsx,36.11,35.62,36.11,38.36,36.11,38.36,0.0,2.74,0.0,0.822
2021,202101,53005000,1,강남대학교,공학,대학,경기,사립,2021년교원확보율.xlsx,56.16,53.95,58.9,56.58,58.9,56.58,2.74,2.63,0.822,0.789
2021,202101,53005000,1,강남대학교,소계,대학,경기,사립,2021년교원확보율.xlsx,79.8,76.45,84.51,80.97,86.2,82.58,4.71,4.52,1.413,1.356
2021,202101,53005000,1,강남대학교,예체능,대학,경기,사립,2021년교원확보율.xlsx,51.61,51.61,64.52,64.52,64.52,64.52,12.91,12.91,3.873,3.873
2021,202101,53005000,1,강남대학교,의학,대학,경기,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53005000,1,강남대학교,인문사회,대학,경기,사립,2021년교원확보율.xlsx,93.26,88.67,97.41,92.61,100.0,95.07,4.15,3.94,1.245,1.182
2021,202101,53005000,1,강남대학교,자연과학,대학,경기,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53005000,1,강남대학교,총계,대학,경기,사립,2021년교원확보율.xlsx,79.8,76.45,84.51,80.97,86.2,82.58,4.71,4.52,1.413,1.356
2021,202101,51001000,1,강릉원주대학교,공학,대학,강원,국립,2021년교원확보율.xlsx,90.83,92.52,90.83,92.52,90.83,92.52,0.0,0.0,0.0,0.0
2021,202101,51001000,1,강릉원주대학교,소계,대학,강원,국립,2021년교원확보율.xlsx,82.23,85.04,84.77,87.4,85.79,88.45,2.54,2.36,0.762,0.708
2021,202101,51001000,1,강릉원주대학교,예체능,대학,강원,국립,2021년교원확보율.xlsx,67.5,75.0,87.5,94.44,87.5,94.44,20.0,19.44,4.0,4.0
2021,202101,51001000,1,강릉원주대학교,의학,대학,강원,국립,2021년교원확보율.xlsx,132.35,155.17,132.35,155.17,132.35,155.17,0.0,0.0,0.0,0.0
2021,202101,51001000,1,강릉원주대학교,인문사회,대학,강원,국립,2021년교원확보율.xlsx,87.18,85.71,87.18,85.71,90.6,89.08,0.0,0.0,0.0,0.0
2021,202101,51001000,1,강릉원주대학교,자연과학,대학,강원,국립,2021년교원확보율.xlsx,75.0,80.67,76.56,82.35,76.56,82.35,1.56,1.68,0.468,0.504
2021,202101,51001000,1,강릉원주대학교,총계,대학,강원,국립,2021년교원확보율.xlsx,86.21,90.0,88.55,92.2,89.49,93.17,2.34,2.2,0.702,0.66
2021,202101,51002000,1,강원대학교,공학,대학,강원,국립,2021년교원확보율.xlsx,72.73,74.84,74.61,76.77,74.61,76.77,1.88,1.93,0.564,0.579
2021,202101,51002000,1,강원대학교,소계,대학,강원,국립,2021년교원확보율.xlsx,80.08,80.3,80.74,80.97,82.44,82.67,0.66,0.67,0.198,0.201
2021,202101,51002000,1,강원대학교,예체능,대학,강원,국립,2021년교원확보율.xlsx,59.52,62.5,59.52,62.5,59.52,62.5,0.0,0.0,0.0,0.0
2021,202101,51002000,1,강원대학교,의학,대학,강원,국립,2021년교원확보율.xlsx,185.39,177.42,185.39,177.42,185.39,177.42,0.0,0.0,0.0,0.0
2021,202101,51002000,1,강원대학교,인문사회,대학,강원,국립,2021년교원확보율.xlsx,93.86,90.59,94.22,90.94,100.72,97.21,0.36,0.35,0.108,0.105
2021,202101,51002000,1,강원대학교,자연과학,대학,강원,국립,2021년교원확보율.xlsx,80.74,80.74,80.74,80.74,80.74,80.74,0.0,0.0,0.0,0.0
2021,202101,51002000,1,강원대학교,총계,대학,강원,국립,2021년교원확보율.xlsx,88.24,88.16,88.85,88.77,90.42,90.34,0.61,0.61,0.183,0.183
2021,202101,53006000,1,건국대학교,공학,대학,서울,사립,2021년교원확보율.xlsx,64.82,58.88,76.87,69.82,79.15,71.89,12.05,10.94,3.615,3.282
2021,202101,53006000,2,건국대학교,공학,대학,충북,사립,2021년교원확보율.xlsx,51.79,56.86,51.79,56.86,51.79,56.86,0.0,0.0,0.0,0.0
2021,202101,53006000,1,건국대학교,소계,대학,서울,사립,2021년교원확보율.xlsx,74.23,64.08,86.52,76.12,90.43,80.0,12.29,12.04,3.687,3.612
2021,202101,53006000,2,건국대학교,소계,대학,충북,사립,2021년교원확보율.xlsx,83.18,78.07,93.15,88.01,93.15,88.01,9.97,9.94,2.991,2.982
2021,202101,53006000,1,건국대학교,예체능,대학,서울,사립,2021년교원확보율.xlsx,53.85,44.95,69.23,59.63,73.63,64.22,15.38,14.68,4.0,4.0
2021,202101,53006000,2,건국대학교,예체능,대학,충북,사립,2021년교원확보율.xlsx,56.1,50.0,75.61,69.57,75.61,69.57,19.51,19.57,4.0,4.0
2021,202101,53006000,1,건국대학교,의학,대학,서울,사립,2021년교원확보율.xlsx,40.79,38.75,51.32,48.75,51.32,48.75,10.53,10.0,3.159,3.0
2021,202101,53006000,2,건국대학교,의학,대학,충북,사립,2021년교원확보율.xlsx,487.5,475.61,487.5,475.61,487.5,475.61,0.0,0.0,0.0,0.0
2021,202101,53006000,1,건국대학교,인문사회,대학,서울,사립,2021년교원확보율.xlsx,88.16,70.53,102.63,85.26,107.89,90.53,14.47,14.73,4.0,4.0
2021,202101,53006000,2,건국대학교,인문사회,대학,충북,사립,2021년교원확보율.xlsx,136.96,115.6,151.09,127.52,151.09,127.52,14.13,11.92,4.0,3.576
2021,202101,53006000,1,건국대학교,자연과학,대학,서울,사립,2021년교원확보율.xlsx,77.78,73.2,84.03,79.08,88.19,83.01,6.25,5.88,1.875,1.764
2021,202101,53006000,2,건국대학교,자연과학,대학,충북,사립,2021년교원확보율.xlsx,72.53,73.33,75.82,76.67,75.82,76.67,3.29,3.34,0.987,1.002
2021,202101,53006000,1,건국대학교,총계,대학,서울,사립,2021년교원확보율.xlsx,71.48,62.17,83.62,74.06,87.2,77.64,12.14,11.89,3.642,3.567
2021,202101,53006000,2,건국대학교,총계,대학,충북,사립,2021년교원확보율.xlsx,127.98,120.63,136.84,129.5,136.84,129.5,8.86,8.87,2.658,2.661
2021,202101,53007000,1,건양대학교,공학,대학,충남,사립,2021년교원확보율.xlsx,62.77,71.08,68.09,77.11,69.15,78.31,5.32,6.03,1.596,1.809
2021,202101,53007000,1,건양대학교,소계,대학,충남,사립,2021년교원확보율.xlsx,74.28,76.04,79.19,81.07,83.82,85.8,4.91,5.03,1.473,1.509
2021,202101,53007000,1,건양대학교,예체능,대학,충남,사립,2021년교원확보율.xlsx,71.43,83.33,71.43,83.33,71.43,83.33,0.0,0.0,0.0,0.0
2021,202101,53007000,1,건양대학교,의학,대학,충남,사립,2021년교원확보율.xlsx,313.16,283.33,313.16,283.33,313.16,283.33,0.0,0.0,0.0,0.0
2021,202101,53007000,1,건양대학교,인문사회,대학,충남,사립,2021년교원확보율.xlsx,89.0,87.25,93.0,91.18,105.0,102.94,4.0,3.93,1.2,1.179
2021,202101,53007000,1,건양대학교,자연과학,대학,충남,사립,2021년교원확보율.xlsx,71.72,70.75,77.24,76.19,79.31,78.23,5.52,5.44,1.656,1.632
2021,202101,53007000,1,건양대학교,총계,대학,충남,사립,2021년교원확보율.xlsx,97.92,98.95,102.34,103.42,106.51,107.63,4.42,4.47,1.326,1.341
2021,202101,53008000,1,경기대학교,공학,대학,경기,사립,2021년교원확보율.xlsx,101.91,96.97,103.18,98.18,110.83,105.45,1.27,1.21,0.381,0.363
2021,202101,53008000,1,경기대학교,소계,대학,경기,사립,2021년교원확보율.xlsx,83.77,76.15,84.35,76.68,91.01,82.74,0.58,0.53,0.174,0.159
2021,202101,53008000,1,경기대학교,예체능,대학,경기,사립,2021년교원확보율.xlsx,64.35,65.49,66.09,67.26,69.57,70.8,1.74,1.77,0.522,0.531
2021,202101,53008000,1,경기대학교,의학,대학,경기,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53008000,1,경기대학교,인문사회,대학,경기,사립,2021년교원확보율.xlsx,90.12,75.24,90.12,75.24,97.97,81.8,0.0,0.0,0.0,0.0
2021,202101,53008000,1,경기대학교,자연과학,대학,경기,사립,2021년교원확보율.xlsx,45.95,49.28,45.95,49.28,50.0,53.62,0.0,0.0,0.0,0.0
2021,202101,53008000,1,경기대학교,총계,대학,경기,사립,2021년교원확보율.xlsx,83.77,76.15,84.35,76.68,91.01,82.74,0.58,0.53,0.174,0.159
2021,202101,53009000,1,경남대학교,공학,대학,경남,사립,2021년교원확보율.xlsx,60.56,67.28,67.78,75.31,69.44,77.16,7.22,8.03,2.166,2.409
2021,202101,53009000,1,경남대학교,소계,대학,경남,사립,2021년교원확보율.xlsx,76.68,84.45,81.44,89.69,87.03,95.84,4.76,5.24,1.428,1.572
2021,202101,53009000,1,경남대학교,예체능,대학,경남,사립,2021년교원확보율.xlsx,53.06,52.0,63.27,62.0,71.43,70.0,10.21,10.0,3.063,3.0
2021,202101,53009000,1,경남대학교,의학,대학,경남,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53009000,1,경남대학교,인문사회,대학,경남,사립,2021년교원확보율.xlsx,91.82,100.0,95.17,103.64,100.74,109.72,3.35,3.64,1.005,1.092
2021,202101,53009000,1,경남대학교,자연과학,대학,경남,사립,2021년교원확보율.xlsx,76.58,90.43,78.38,92.55,89.19,105.32,1.8,2.12,0.54,0.636
2021,202101,53009000,1,경남대학교,총계,대학,경남,사립,2021년교원확보율.xlsx,76.68,84.45,81.44,89.69,87.03,95.84,4.76,5.24,1.428,1.572
2021,202101,53010000,1,경동대학교,공학,대학,강원,사립,2021년교원확보율.xlsx,57.45,56.25,61.7,60.42,61.7,60.42,4.25,4.17,1.275,1.251
2021,202101,53010000,1,경동대학교,소계,대학,강원,사립,2021년교원확보율.xlsx,74.4,69.97,80.42,75.64,81.02,76.2,6.02,5.67,1.806,1.701
2021,202101,53010000,1,경동대학교,예체능,대학,강원,사립,2021년교원확보율.xlsx,45.0,50.0,55.0,61.11,55.0,61.11,10.0,11.11,3.0,3.333
2021,202101,53010000,1,경동대학교,의학,대학,강원,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53010000,1,경동대학교,인문사회,대학,강원,사립,2021년교원확보율.xlsx,128.05,112.9,137.8,121.51,140.24,123.66,9.75,8.61,2.925,2.583
2021,202101,53010000,1,경동대학교,자연과학,대학,강원,사립,2021년교원확보율.xlsx,57.92,54.64,62.3,58.76,62.3,58.76,4.38,4.12,1.314,1.236
2021,202101,53010000,1,경동대학교,총계,대학,강원,사립,2021년교원확보율.xlsx,74.4,69.97,80.42,75.64,81.02,76.2,6.02,5.67,1.806,1.701
2021,202101,51003000,1,경북대학교,공학,대학,대구,국립,2021년교원확보율.xlsx,67.6,64.59,70.16,67.04,72.03,68.82,2.56,2.45,0.768,0.735
2021,202101,51003000,1,경북대학교,소계,대학,대구,국립,2021년교원확보율.xlsx,77.38,73.28,78.42,74.26,80.98,76.68,1.04,0.98,0.312,0.294
2021,202101,51003000,1,경북대학교,예체능,대학,대구,국립,2021년교원확보율.xlsx,52.5,56.76,52.5,56.76,52.5,56.76,0.0,0.0,0.0,0.0
2021,202101,51003000,1,경북대학교,의학,대학,대구,국립,2021년교원확보율.xlsx,208.65,209.78,209.73,210.87,209.73,210.87,1.08,1.09,0.324,0.327
2021,202101,51003000,1,경북대학교,인문사회,대학,대구,국립,2021년교원확보율.xlsx,96.43,86.4,97.02,86.93,101.49,90.93,0.59,0.53,0.177,0.159
2021,202101,51003000,1,경북대학교,자연과학,대학,대구,국립,2021년교원확보율.xlsx,76.85,73.76,76.85,73.76,79.06,75.89,0.0,0.0,0.0,0.0
2021,202101,51003000,1,경북대학교,총계,대학,대구,국립,2021년교원확보율.xlsx,94.29,89.97,95.33,90.96,97.56,93.09,1.04,0.99,0.312,0.297
2021,202101,51004000,1,경상국립대학교,공학,대학,경남,국립,2021년교원확보율.xlsx,103.11,107.72,104.28,108.94,104.28,108.94,1.17,1.22,0.351,0.366
2021,202101,51004000,1,경상국립대학교,소계,대학,경남,국립,2021년교원확보율.xlsx,109.47,109.62,110.28,110.43,112.45,112.6,0.81,0.81,0.243,0.243
2021,202101,51004000,1,경상국립대학교,예체능,대학,경남,국립,2021년교원확보율.xlsx,113.04,130.0,117.39,135.0,117.39,135.0,4.35,5.0,1.305,1.5
2021,202101,51004000,1,경상국립대학교,의학,대학,경남,국립,2021년교원확보율.xlsx,258.75,268.83,258.75,268.83,258.75,268.83,0.0,0.0,0.0,0.0
2021,202101,51004000,1,경상국립대학교,인문사회,대학,경남,국립,2021년교원확보율.xlsx,116.44,110.39,117.35,111.26,124.66,118.18,0.91,0.87,0.273,0.261
2021,202101,51004000,1,경상국립대학교,자연과학,대학,경남,국립,2021년교원확보율.xlsx,109.58,109.13,109.58,109.13,109.58,109.13,0.0,0.0,0.0,0.0
2021,202101,51004000,1,경상국립대학교,총계,대학,경남,국립,2021년교원확보율.xlsx,124.05,124.66,124.79,125.4,126.74,127.36,0.74,0.74,0.222,0.222
2021,202101,53012000,1,경성대학교,공학,대학,부산,사립,2021년교원확보율.xlsx,67.53,70.27,77.92,81.08,79.22,82.43,10.39,10.81,3.117,3.243
2021,202101,53012000,1,경성대학교,소계,대학,부산,사립,2021년교원확보율.xlsx,79.55,76.09,86.01,82.27,89.16,85.28,6.46,6.18,1.938,1.854
2021,202101,53012000,1,경성대학교,예체능,대학,부산,사립,2021년교원확보율.xlsx,65.22,64.1,76.52,75.21,84.35,82.91,11.3,11.11,3.39,3.333
2021,202101,53012000,1,경성대학교,의학,대학,부산,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53012000,1,경성대학교,인문사회,대학,부산,사립,2021년교원확보율.xlsx,97.77,85.55,100.45,87.89,102.68,89.84,2.68,2.34,0.804,0.702
2021,202101,53012000,1,경성대학교,자연과학,대학,부산,사립,2021년교원확보율.xlsx,72.15,74.03,74.68,76.62,77.22,79.22,2.53,2.59,0.759,0.777
2021,202101,53012000,1,경성대학교,총계,대학,부산,사립,2021년교원확보율.xlsx,79.55,76.09,86.01,82.27,89.16,85.28,6.46,6.18,1.938,1.854
2021,202101,53162000,1,경운대학교,공학,대학,경북,사립,2021년교원확보율.xlsx,65.63,81.82,67.71,84.42,84.38,100.0,2.08,2.6,0.624,0.78
2021,202101,53162000,1,경운대학교,소계,대학,경북,사립,2021년교원확보율.xlsx,81.4,88.74,82.64,90.09,91.74,98.2,1.24,1.35,0.372,0.405
2021,202101,53162000,1,경운대학교,예체능,대학,경북,사립,2021년교원확보율.xlsx,92.0,95.83,96.0,100.0,100.0,104.17,4.0,4.17,1.2,1.251
2021,202101,53162000,1,경운대학교,의학,대학,경북,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53162000,1,경운대학교,인문사회,대학,경북,사립,2021년교원확보율.xlsx,144.44,157.58,144.44,157.58,155.56,169.7,0.0,0.0,0.0,0.0
2021,202101,53162000,1,경운대학교,자연과학,대학,경북,사립,2021년교원확보율.xlsx,69.41,67.05,69.41,67.05,70.59,68.18,0.0,0.0,0.0,0.0
2021,202101,53162000,1,경운대학교,총계,대학,경북,사립,2021년교원확보율.xlsx,81.4,88.74,82.64,90.09,91.74,98.2,1.24,1.35,0.372,0.405
2021,202101,53014000,1,경일대학교,공학,대학,경북,사립,2021년교원확보율.xlsx,65.43,65.03,67.28,66.87,67.9,67.48,1.85,1.84,0.555,0.552
2021,202101,53014000,1,경일대학교,소계,대학,경북,사립,2021년교원확보율.xlsx,78.82,73.98,81.31,76.32,81.62,76.61,2.49,2.34,0.747,0.702
2021,202101,53014000,1,경일대학교,예체능,대학,경북,사립,2021년교원확보율.xlsx,56.06,49.33,59.09,52.0,59.09,52.0,3.03,2.67,0.909,0.801
2021,202101,53014000,1,경일대학교,의학,대학,경북,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53014000,1,경일대학교,인문사회,대학,경북,사립,2021년교원확보율.xlsx,159.62,133.87,163.46,137.1,163.46,137.1,3.84,3.23,1.152,0.969
2021,202101,53014000,1,경일대학교,자연과학,대학,경북,사립,2021년교원확보율.xlsx,65.85,64.29,68.29,66.67,68.29,66.67,2.44,2.38,0.732,0.714
2021,202101,53014000,1,경일대학교,총계,대학,경북,사립,2021년교원확보율.xlsx,78.82,73.98,81.31,76.32,81.62,76.61,2.49,2.34,0.747,0.702
2021,202101,53015000,1,경주대학교,공학,대학,경북,사립,2021년교원확보율.xlsx,85.71,600.0,85.71,600.0,85.71,600.0,0.0,0.0,0.0,0.0
2021,202101,53015000,1,경주대학교,소계,대학,경북,사립,2021년교원확보율.xlsx,39.47,142.86,47.37,157.14,50.66,157.14,7.9,14.28,2.37,4.0
2021,202101,53015000,1,경주대학교,예체능,대학,경북,사립,2021년교원확보율.xlsx,23.4,91.67,36.17,108.33,42.55,108.33,12.77,16.66,3.831,4.0
2021,202101,53015000,1,경주대학교,의학,대학,경북,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53015000,1,경주대학교,인문사회,대학,경북,사립,2021년교원확보율.xlsx,37.5,141.18,45.31,158.82,48.44,158.82,7.81,17.64,2.343,4.0
2021,202101,53015000,1,경주대학교,자연과학,대학,경북,사립,2021년교원확보율.xlsx,55.88,158.33,58.82,166.67,58.82,166.67,2.94,8.34,0.882,2.502
2021,202101,53015000,1,경주대학교,총계,대학,경북,사립,2021년교원확보율.xlsx,39.47,142.86,47.37,157.14,50.66,157.14,7.9,14.28,2.37,4.0
2021,202101,53016000,1,경희대학교,공학,대학,서울,사립,2021년교원확보율.xlsx,69.46,62.41,79.08,71.05,82.43,74.06,9.62,8.64,2.886,2.592
2021,202101,53016000,1,경희대학교,소계,대학,서울,사립,2021년교원확보율.xlsx,84.93,65.99,94.65,74.12,100.0,78.34,9.72,8.13,2.916,2.439
2021,202101,53016000,1,경희대학교,예체능,대학,서울,사립,2021년교원확보율.xlsx,38.16,32.83,57.89,52.83,57.89,52.83,19.73,20.0,4.0,4.0
2021,202101,53016000,1,경희대학교,의학,대학,서울,사립,2021년교원확보율.xlsx,132.07,136.68,132.49,137.12,132.49,137.12,0.42,0.44,0.126,0.132
2021,202101,53016000,1,경희대학교,인문사회,대학,서울,사립,2021년교원확보율.xlsx,90.72,57.97,99.79,63.9,110.72,71.01,9.07,5.93,2.721,1.779
2021,202101,53016000,1,경희대학교,자연과학,대학,서울,사립,2021년교원확보율.xlsx,125.89,119.13,128.72,121.81,130.5,123.49,2.83,2.68,0.849,0.804
2021,202101,53016000,1,경희대학교,총계,대학,서울,사립,2021년교원확보율.xlsx,92.52,74.9,100.75,82.06,105.23,85.75,8.23,7.16,2.469,2.148
2021,202101,53017000,1,계명대학교,공학,대학,대구,사립,2021년교원확보율.xlsx,62.63,59.62,66.16,62.98,66.16,62.98,3.53,3.36,1.059,1.008
2021,202101,53017000,1,계명대학교,소계,대학,대구,사립,2021년교원확보율.xlsx,73.14,67.45,78.84,72.7,80.37,74.11,5.7,5.25,1.71,1.575
2021,202101,53017000,1,계명대학교,예체능,대학,대구,사립,2021년교원확보율.xlsx,51.52,49.28,65.15,62.32,67.68,64.73,13.63,13.04,4.0,3.912
2021,202101,53017000,1,계명대학교,의학,대학,대구,사립,2021년교원확보율.xlsx,335.19,348.08,335.19,348.08,335.19,348.08,0.0,0.0,0.0,0.0
2021,202101,53017000,1,계명대학교,인문사회,대학,대구,사립,2021년교원확보율.xlsx,83.71,74.0,88.69,78.4,90.95,80.4,4.98,4.4,1.494,1.32
2021,202101,53017000,1,계명대학교,자연과학,대학,대구,사립,2021년교원확보율.xlsx,84.83,81.46,84.83,81.46,84.83,81.46,0.0,0.0,0.0,0.0
2021,202101,53017000,1,계명대학교,총계,대학,대구,사립,2021년교원확보율.xlsx,86.79,80.5,92.19,85.51,93.64,86.85,5.4,5.01,1.62,1.503
2021,202101,53018000,1,고려대학교,공학,대학,서울,사립,2021년교원확보율.xlsx,64.5,63.62,73.32,72.31,77.49,76.43,8.82,8.69,2.646,2.607
2021,202101,53018000,1,고려대학교,소계,대학,서울,사립,2021년교원확보율.xlsx,81.61,75.54,88.1,81.62,98.91,91.89,6.49,6.08,1.947,1.824
2021,202101,53018000,1,고려대학교,예체능,대학,서울,사립,2021년교원확보율.xlsx,51.61,45.71,64.52,57.14,70.97,65.71,12.91,11.43,3.873,3.429
2021,202101,53018000,1,고려대학교,의학,대학,서울,사립,2021년교원확보율.xlsx,364.15,389.9,364.15,389.9,366.98,392.93,0.0,0.0,0.0,0.0
2021,202101,53018000,1,고려대학교,인문사회,대학,서울,사립,2021년교원확보율.xlsx,82.28,70.18,88.62,75.73,102.28,87.79,6.34,5.55,1.902,1.665
2021,202101,53018000,1,고려대학교,자연과학,대학,서울,사립,2021년교원확보율.xlsx,108.53,110.8,111.26,113.59,126.28,128.92,2.73,2.79,0.819,0.837
2021,202101,53018000,1,고려대학교,총계,대학,서울,사립,2021년교원확보율.xlsx,101.9,95.25,107.93,100.95,118.16,110.77,6.03,5.7,1.809,1.71
2021,202101,53018000,2,고려대학교 세종캠퍼스,공학,대학,세종,사립,2021년교원확보율.xlsx,57.41,53.91,60.19,56.52,74.07,69.57,2.78,2.61,0.834,0.783
2021,202101,53018000,2,고려대학교 세종캠퍼스,소계,대학,세종,사립,2021년교원확보율.xlsx,80.8,73.31,82.35,74.72,95.05,86.24,1.55,1.41,0.465,0.423
2021,202101,53018000,2,고려대학교 세종캠퍼스,예체능,대학,세종,사립,2021년교원확보율.xlsx,47.62,41.67,47.62,41.67,47.62,41.67,0.0,0.0,0.0,0.0
2021,202101,53018000,2,고려대학교 세종캠퍼스,의학,대학,세종,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53018000,2,고려대학교 세종캠퍼스,인문사회,대학,세종,사립,2021년교원확보율.xlsx,100.76,85.81,101.52,86.45,118.18,100.65,0.76,0.64,0.228,0.192
2021,202101,53018000,2,고려대학교 세종캠퍼스,자연과학,대학,세종,사립,2021년교원확보율.xlsx,90.32,90.32,91.94,91.94,98.39,98.39,1.62,1.62,0.486,0.486
2021,202101,53018000,2,고려대학교 세종캠퍼스,총계,대학,세종,사립,2021년교원확보율.xlsx,80.8,73.31,82.35,74.72,95.05,86.24,1.55,1.41,0.465,0.423
2021,202101,53019000,1,고신대학교,공학,대학,부산,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53019000,1,고신대학교,소계,대학,부산,사립,2021년교원확보율.xlsx,75.91,79.52,79.09,80.0,80.0,80.95,3.18,0.48,0.954,0.144
2021,202101,53019000,1,고신대학교,예체능,대학,부산,사립,2021년교원확보율.xlsx,34.78,42.11,43.48,47.37,52.17,57.89,8.7,5.26,2.61,1.578
2021,202101,53019000,1,고신대학교,의학,대학,부산,사립,2021년교원확보율.xlsx,279.17,291.3,279.17,291.3,279.17,291.3,0.0,0.0,0.0,0.0
2021,202101,53019000,1,고신대학교,인문사회,대학,부산,사립,2021년교원확보율.xlsx,85.22,84.48,88.7,84.48,88.7,84.48,3.48,0.0,1.044,0.0
2021,202101,53019000,1,고신대학교,자연과학,대학,부산,사립,2021년교원확보율.xlsx,74.39,81.33,75.61,81.33,75.61,81.33,1.22,0.0,0.366,0.0
2021,202101,53019000,1,고신대학교,총계,대학,부산,사립,2021년교원확보율.xlsx,112.31,117.58,114.93,117.97,115.67,118.75,2.62,0.39,0.786,0.117
2021,202101,51005000,1,공주대학교,공학,대학,충남,국립,2021년교원확보율.xlsx,81.99,77.93,86.26,81.98,86.26,81.98,4.27,4.05,1.281,1.215
2021,202101,51005000,1,공주대학교,소계,대학,충남,국립,2021년교원확보율.xlsx,79.39,77.28,81.27,79.1,82.28,80.08,1.88,1.82,0.564,0.546
2021,202101,51005000,1,공주대학교,예체능,대학,충남,국립,2021년교원확보율.xlsx,81.97,76.92,81.97,76.92,81.97,76.92,0.0,0.0,0.0,0.0
2021,202101,51005000,1,공주대학교,의학,대학,충남,국립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,51005000,1,공주대학교,인문사회,대학,충남,국립,2021년교원확보율.xlsx,77.27,77.27,78.79,78.79,81.82,81.82,1.52,1.52,0.456,0.456
2021,202101,51005000,1,공주대학교,자연과학,대학,충남,국립,2021년교원확보율.xlsx,78.13,76.75,78.57,77.19,79.02,77.63,0.44,0.44,0.132,0.132
2021,202101,51005000,1,공주대학교,총계,대학,충남,국립,2021년교원확보율.xlsx,79.39,77.28,81.27,79.1,82.28,80.08,1.88,1.82,0.564,0.546
2021,202101,53021000,1,광신대학교,공학,대학,광주,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53021000,1,광신대학교,소계,대학,광주,사립,2021년교원확보율.xlsx,85.96,96.08,91.23,100.0,103.51,113.73,5.27,3.92,1.581,1.176
2021,202101,53021000,1,광신대학교,예체능,대학,광주,사립,2021년교원확보율.xlsx,100.0,100.0,100.0,100.0,112.5,112.5,0.0,0.0,0.0,0.0
2021,202101,53021000,1,광신대학교,의학,대학,광주,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,202101,53021000,1,광신대학교,인문사회,대학,광주,사립,2021년교원확보율.xlsx,83.67,95.35,89.8,100.0,102.04,113.95,6.13,4.65,1.839,1.395
2021,202101,53021000,1,광신대학교,자연과학,대학,광주,사립,2021년교원확보율.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
